,alpha,beta,count_entropy,crossing_points,entropy,flat_spots,frequency,hurst,intervals_mean,lumpiness,arch_lm,sparsity,stability,nperiods,seasonal_period,trend,spike,linearity,curvature
mipt_alpha_252,0.1228571428571428,0.0327619047619047,-44893309665.86389,218.0,0.7390748725744646,13.0,1.0,0.9216331287376638,334.0,0.0008126036484245,0.6143167271067014,0.0044709388971684,0.0013432835820895,0.0,1.0,0.0074299755240349,9.526542803737948e-09,0.0581353531496442,0.023360628202475
mipt_alpha_253,0.1228571428571428,0.0409523809523809,-25089059725.95488,237.0,0.7529001903490723,8.0,1.0,0.7607447152391164,333.5,0.00106135986733,0.6910200751965364,0.0059612518628912,0.0023880597014925,0.0,1.0,0.0653831540697519,1.0302381430755575e-08,0.2294870006889416,-0.2409231155223831
mipt_alpha_254,0.0992857142857142,0.0534615384615384,-42400872122.08833,279.0,0.7660714902019685,8.0,1.0,0.7373433022829253,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_255,0.1228571428571428,0.0409523809523809,-23894074562.985527,133.0,0.8213359865477635,276.0,1.0,0.7808103626042963,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_256,0.0992857142857142,0.0458241758241758,-14062198240.99348,228.0,0.780546938963792,9.0,1.0,0.8658477281121222,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_257,0.0992857142857142,0.0152747252747252,-14257276313.136642,117.0,0.4586950396693294,241.0,1.0,1.0555017046702833,10.78181818181818,0.0089659446873377,0.1702825364351141,0.1162444113263785,0.0147263681592039,0.0,1.0,0.0761264897057018,1.0022563158233168e-07,2.1981105435427395,0.0439349432506115
mipt_alpha_258,0.1228571428571428,0.0573333333333333,-18089722756.03881,213.0,0.7240790401069533,41.0,1.0,0.873873569002536,126.2,0.0017654153475048,0.8260789020488297,0.059612518628912,0.0481999095431931,0.0,1.0,0.7321682545254871,1.2282251792482584e-08,1.6985031245079554,-0.6398462754979082
mipt_alpha_259,0.1228571428571428,0.0491428571428571,-20427267094.69468,251.0,0.7320028661676613,7.0,1.0,0.5816094651031943,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_26,0.1228571428571428,0.0655238095238095,-29105458812.21844,245.0,0.7586958409961937,4.0,1.0,0.7092523424011119,335.0,0.0001492537313432,2.8187143843672047e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0025189646979237,3.280526099164893e-09,0.0020994713109807,0.025310128847337
mipt_alpha_260,0.1228571428571428,0.0409523809523809,-56278976458.400696,267.0,0.8036194420651223,5.0,1.0,0.8691394466861404,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_261,0.1228571428571428,0.0409523809523809,-30646723883.02349,261.0,0.7403899307394528,7.0,1.0,0.8805201363014492,133.0,0.001215136439017,0.1770302962004392,0.0089418777943368,0.0017367706919945,0.0,1.0,0.0058378870885552,1.8648982888615262e-08,0.0163059535592879,0.1547784103771494
mipt_alpha_262,0.1464285714285714,0.0549107142857142,-15139085381.148724,233.0,0.7501293227999564,23.0,1.0,0.85802475876611,219.33333333333331,0.0010854816824966,0.7292960748820654,0.0193740685543964,0.0134056987788331,0.0,1.0,0.358964525683116,1.1865419689883108e-08,0.589924080056659,-0.2813090472607253
mipt_alpha_263,0.0992857142857142,0.0305494505494505,-22904003425.15349,255.0,0.8201025597161087,8.0,1.0,0.7736299488650464,335.0,0.0001492537313432,2.818714384378307e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0024973232730586,3.2809265985336932e-09,0.0146580003208116,0.0152601841669031
mipt_alpha_264,0.0757142857142857,0.0412987012987012,-47860844422.21145,267.0,0.7452377360138556,5.0,1.0,0.7967246834023223,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_265,0.0757142857142857,0.0481818181818181,-31134102540.978046,285.0,0.8347917725624039,8.0,1.0,0.7328999740266217,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_266,0.1228571428571428,0.0327619047619047,-26163617392.01057,237.0,0.7690203724749903,8.0,1.0,0.9257986076748932,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_267,0.1464285714285714,0.0183035714285714,-3884962107.736002,258.0,0.8918930187574979,55.0,1.0,0.7239476502219533,35.705882352941174,0.0046289874979758,0.6547142932276764,0.0953800298062593,0.0619493441881501,0.0,1.0,0.6448321815492211,3.899429298985412e-08,2.2621027048359466,-0.5840594004646043
mipt_alpha_268,0.1699999999999999,0.0199999999999999,-22498542293.375957,228.0,0.7154615096403266,33.0,1.0,0.9841582662510514,80.125,0.0019734101657816,0.6713912503934576,0.044709388971684,0.033116236996834,0.0,1.0,0.5307589049340482,2.0138064561402213e-08,1.1054748010375062,-0.3653285809556436
mipt_alpha_269,0.1228571428571428,0.0409523809523809,-30742804753.1417,253.0,0.8260143626656035,5.0,1.0,0.7489139930795093,335.0,0.0001492537313432,2.818714384378307e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0030054175538982,3.275950203403345e-09,-0.0267562195141396,-0.004234643804392
mipt_alpha_27,0.2171428571428571,0.0434285714285714,-27757240847.32694,270.0,0.8424581641867561,5.0,1.0,0.6860718820866288,334.0,0.0004717154965911,0.3067619838598672,0.0044709388971684,0.0005970149253731,0.0,1.0,0.0545809364821119,8.09292652161558e-09,-0.1891344752567665,-0.1945258839766728
mipt_alpha_270,0.0757142857142857,0.0344155844155844,-48641147391.44359,263.0,0.6267120185724602,5.0,1.0,0.6540167905241603,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_271,0.1228571428571428,0.0327619047619047,-46433485333.11225,275.0,0.8145651209356807,7.0,1.0,0.4960778206048125,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_272,0.1935714285714285,0.0322619047619047,-38607152757.52958,206.0,0.8498415215908149,157.0,1.0,0.6248021354452076,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_273,0.1699999999999999,0.0499999999999999,-23930190273.69585,247.0,0.7813637995126296,5.0,1.0,0.7339174387327696,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_274,0.0992857142857142,0.0229120879120879,-7306299237.324171,114.0,0.81636755690076,352.0,1.0,0.9356815925562778,335.0,0.0001492537313432,2.818714384378307e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0025189646979003,3.280526099165013e-09,0.0040916064991831,0.0247383721196679
mipt_alpha_275,0.1464285714285714,0.0366071428571428,-39423145171.120125,239.0,0.7146880227822259,69.0,1.0,0.9904334159764384,200.66666666666663,0.0022773338693736,0.940136433549311,0.1028315946348733,0.084536408864767,0.0,1.0,0.8616820828691873,8.524936213937738e-09,1.2769432367882756,1.8692450521189423
mipt_alpha_276,0.1699999999999999,0.0399999999999999,-41286823561.63274,263.0,0.8115968405393007,6.0,1.0,0.7676641091539473,333.5,0.00106135986733,0.6910200751965363,0.0059612518628912,0.0023880597014925,0.0,1.0,0.010189586300268,1.2485699552428122e-08,-0.0577289197960477,0.0629399047679576
mipt_alpha_277,0.0992857142857142,0.0916483516483516,-39281360129.30257,253.0,0.7089382550777026,5.0,1.0,0.9223649200013172,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_278,0.0757142857142857,0.0068831168831168,-46200113479.18342,239.0,0.7283668859852677,7.0,1.0,0.7858402024417346,222.66666666666663,0.0008126036484245,0.2803972612265279,0.0044709388971684,0.0013432835820895,0.0,1.0,0.0115314431612106,9.414514340779191e-09,-0.0920835903673392,-0.0315269770675779
mipt_alpha_279,0.0992857142857142,0.0534615384615384,-38930612167.41435,62.0,0.7210115328542178,452.0,1.0,1.1407427882617005,335.0,0.0001492537313432,2.818714384378307e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0024737746287626,3.28112917042818e-09,0.0184619102230891,0.0093121405306109
mipt_alpha_28,0.0757142857142857,0.055064935064935,-64741391053.9559,261.0,0.7168987946401966,5.0,1.0,0.6808605910065662,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_280,0.0757142857142857,0.055064935064935,-44639883611.67166,287.0,0.7322663008073156,7.0,1.0,0.6568474340939529,223.0,0.0002939846223428,0.0001150541113866,0.0029806259314456,0.0002939846223428,0.0,1.0,0.0057665336511886,6.447221688772224e-09,0.0359109975676976,0.0212367210278399
mipt_alpha_281,0.1228571428571428,0.0081904761904761,-18217092854.199654,235.0,0.7775831597747014,10.0,1.0,0.9496707357508828,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_282,0.0521428571428571,0.0463492063492063,-9423059028.470634,274.0,0.7601506466433793,11.0,1.0,0.7660733358471562,4.649484536082475,0.0021993846703631,0.7807290186244522,0.3278688524590163,0.0189642695612844,0.0,1.0,0.0323390207564358,6.736344921589662e-08,-0.5418363269693312,-0.5906150851509688
mipt_alpha_283,0.0285714285714285,0.0081632653061224,-34632526471.331795,282.0,0.7655415900291198,10.0,1.0,0.6565517008862839,5.51,0.0030495669799152,0.6401498201673441,0.1788375558867362,0.0113749434644957,0.0,1.0,0.0076668370788753,1.326517835221944e-07,0.2743635233720086,0.3576910187020634
mipt_alpha_284,0.1227342857291868,0.0409932514335484,-46750348296.03439,265.0,0.813397442157097,6.0,1.0,0.7485015056414032,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_285,0.0757142857142857,0.055064935064935,-26304109415.704857,235.0,0.7463452428470112,13.0,1.0,0.8286717918414277,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_286,0.0757142857142857,0.0481818181818181,-34231033266.150986,231.0,0.7029143858928522,9.0,1.0,0.8290599376755791,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_287,0.0757142857142857,0.0206493506493506,-27519353519.230537,291.0,0.8562732844252431,5.0,1.0,0.8579690789011565,335.0,0.0001492537313432,2.818714384378307e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0024912750676771,3.2810653754371864e-09,-0.0167269839353774,0.0120946876977189
mipt_alpha_288,0.1228571428571428,0.0327619047619047,-63604494476.16774,264.0,0.7295391167249565,4.0,1.0,0.6998562146346624,335.0,0.0001492537313432,2.818714384378307e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0025189646980418,3.2805260991643363e-09,-0.0058690694416698,0.0239176132575745
mipt_alpha_289,0.1228571428571428,0.0409523809523809,-50007430956.12686,159.0,0.5532409100572655,146.0,1.0,0.992793717474478,335.0,0.0001492537313432,2.8187143843672047e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0025075058135242,3.280733144770283e-09,0.0141027892849527,0.0161422288344422
mipt_alpha_29,0.1464285714285714,0.0549107142857142,-33506838562.088875,273.0,0.7778246904357765,4.0,1.0,0.7181242960566392,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_290,0.0521428571428571,0.0347619047619047,-24596189132.99695,290.0,0.7534021154250805,10.0,1.0,0.8308038207985967,5.55,0.0024363033318257,0.6937008286255373,0.172876304023845,0.0089642695612844,0.0,1.0,0.00507465160324,1.3479684967609028e-07,0.2147749756857278,0.4218623650585114
mipt_alpha_291,0.0521428571428571,0.0173809523809523,-23789162671.667484,221.0,0.7169589569934116,22.0,1.0,0.8051807722837078,107.33333333333331,0.00131508562686,0.7117044638127599,0.0402384500745156,0.0303211216644052,0.0,1.0,0.506822770031885,2.046598751544401e-08,1.106265292478823,-1.1123339324127322
mipt_alpha_292,0.1464285714285714,0.0457589285714285,-28935737048.129208,183.0,0.609679920026861,106.0,1.0,1.0201662592944305,283.5,0.0009291365841946,0.977304713149654,0.1549925484351713,0.1282677521483491,0.0,1.0,0.92447205786326,2.839162290649766e-09,2.186719732733023,3.027335842385273
mipt_alpha_293,0.0992857142857142,0.0305494505494505,-43024502484.09172,259.0,0.7840572053230666,4.0,1.0,0.7435709970245393,111.0,0.000701040253279,0.000567138860405,0.007451564828614,0.000701040253279,0.0,1.0,0.00822646449536,1.5690257264002712e-08,0.0935669685258928,0.026276946174161
mipt_alpha_294,0.1699999999999999,0.0199999999999999,-60825925956.375336,221.0,0.7613231285171826,26.0,1.0,0.8283092041057231,214.66666666666663,0.0016407859691441,0.8596420336536141,0.0402384500745156,0.0318362731795567,0.0,1.0,0.61910005297763,9.698933157709087e-09,-0.9024074797510028,0.2342578341386766
mipt_alpha_295,0.1464285714285714,0.0457589285714285,-20712524687.28245,287.0,0.8552343403571498,5.0,1.0,0.7410352436922102,82.75,0.0017610600197664,0.065475329334286,0.0134128166915052,0.0023925825418362,0.0,1.0,0.0075043480860803,2.739106834794604e-08,0.0326696770485444,-0.0506598901854523
mipt_alpha_296,0.0757142857142857,0.0619480519480519,-40454291811.50729,245.0,0.7155997329590673,4.0,1.0,0.8175274870776992,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_297,0.1699999999999999,0.0599999999999999,-45992699747.635376,246.0,0.7483766112592185,45.0,1.0,0.6222056922946146,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_298,0.0757142857142857,0.0619480519480519,-12730444788.257484,275.0,0.8220658133763066,6.0,1.0,0.923095249093564,223.0,0.0004717154965911,0.399293887965635,0.0029806259314456,0.0005970149253731,0.0,1.0,0.0320571577105988,5.871790615356348e-09,0.1193615399698817,-0.1237681540671601
mipt_alpha_299,0.2171428571428571,0.0325714285714285,-37665922714.69443,221.0,0.7088861254166878,16.0,1.0,1.0290739110346947,161.75,0.004346896270611,0.7752053820079886,0.0357675111773472,0.0165762098597919,0.0,1.0,0.1840624268729843,4.129331730742067e-08,-0.4201988326926473,-0.3844555879102882
mipt_alpha_3,0.1699999999999999,0.0399999999999999,-13445445281.634483,232.0,0.7771244286340202,69.0,1.0,0.9210343669649964,122.4,0.0013312226745062,0.8672828122972818,0.0879284649776453,0.0739077340569877,0.0,1.0,0.8097180401238059,1.2384790282056064e-08,2.3071917373632003,-0.7227784182804715
mipt_alpha_30,0.2407142857142857,0.0343877551020408,-29386442854.194817,206.0,0.6819692997225392,65.0,1.0,0.9273870042586436,59.63636363636363,0.0034132368460726,0.2061967950050665,0.022354694485842,0.0072184531886024,0.0,1.0,0.0798056977341108,3.5072458776151574e-08,0.4698247675633656,-0.1431463765759552
mipt_alpha_300,0.1228571428571428,0.0163809523809523,-33261569717.732407,97.0,0.4350543511988055,75.0,1.0,1.0840916152777966,151.5,0.0013402683551937,0.906168492327211,0.0968703427719821,0.0802939846223427,0.0,1.0,0.8423126050434055,8.842154793971766e-09,3.194515744639621,-1.815321784451948
mipt_alpha_301,0.0757142857142857,0.0206493506493506,-50044534143.42142,128.0,0.7258051285755667,282.0,1.0,0.8751461261684222,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_302,0.0992857142857142,0.0458241758241758,-13978323306.93492,38.0,0.7137447833978458,534.0,1.0,1.164445265249533,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_303,0.0992857142857142,0.0534615384615384,-22512650820.940907,255.0,0.7778752335904403,8.0,1.0,0.6058831086321862,133.2,0.0008817863544231,0.0400244663288749,0.007451564828614,0.0010040705563093,0.0,1.0,0.0035493278896798,1.5842944787167233e-08,-0.0463424790564083,-0.0175194196712148
mipt_alpha_304,0.0992857142857142,0.0992857142857142,-11630869164.610552,34.0,0.7519322565498994,561.0,1.0,1.0481116878530743,222.66666666666663,0.0006129286228788,0.4471606022727071,0.0044709388971684,0.0007372229760289,0.0,1.0,0.0289401086709478,8.779758960263634e-09,0.1632334616419464,-0.1596217605001561
mipt_alpha_305,0.1228571428571428,0.0655238095238095,-50810007204.09335,22.0,0.6168929177115186,527.0,1.0,1.2262894242354958,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_306,0.0992857142857142,0.0610989010989011,-29963691108.771786,44.0,0.8467770160771226,517.0,1.0,1.03160243806069,133.2,0.0010623091054268,0.2072803599345172,0.007451564828614,0.0013071008593396,0.0,1.0,0.0685464979783941,1.2615507562019362e-08,0.3030591390305345,-0.2917957212142159
mipt_alpha_307,0.1228571428571428,0.0327619047619047,-41933006876.10803,259.0,0.8422777494558927,4.0,1.0,0.7758637706158731,223.0,0.0002939846223428,0.0001150541113867,0.0029806259314456,0.0002939846223428,0.0,1.0,0.009556727054769,6.404056398203901e-09,-0.0181193863925372,-0.0353921960792898
mipt_alpha_308,0.0521428571428571,0.0115873015873015,-40628905013.78563,74.0,0.714009434274343,449.0,1.0,1.1511507025327272,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_309,0.0757142857142857,0.0481818181818181,-59094230905.54574,269.0,0.8078951996784507,5.0,1.0,0.6767938798034193,223.0,0.0002939846223428,0.0001150541113866,0.0029806259314456,0.0002939846223428,0.0,1.0,0.0136754577085057,6.3121596956492824e-09,0.0701216765693275,-0.0365219101605886
mipt_alpha_31,0.1228571428571428,0.0327619047619047,-61925567672.73311,269.0,0.8022618486382525,7.0,1.0,0.7056687928259484,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_310,0.2407142857142857,0.0458503401360544,-15830545887.726234,208.0,0.7103476128249606,67.0,1.0,0.8681585837451681,80.28571428571429,0.0037879625441814,0.8818993937673355,0.1624441132637853,0.1181682496607869,0.0,1.0,0.8030402677594031,1.1612262878484612e-08,0.925888251411241,-0.8560601519327922
mipt_alpha_311,0.1235280256200127,0.0494678984993106,-32736449068.499542,279.0,0.77802482570773,6.0,1.0,0.55888434923915,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_312,0.0992857142857142,0.0381868131868131,-61917781778.61752,261.0,0.8155492062116905,7.0,1.0,0.5756066608615946,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_313,0.0992857142857142,0.0381868131868131,-37219654698.40341,277.0,0.7531772969283381,5.0,1.0,0.6420243645371578,335.0,0.0001492537313432,2.818714384378307e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0031466856452097,3.274626949856435e-09,0.0276794043845862,-0.005743826303403
mipt_alpha_314,0.1228571428571428,0.0245714285714285,-36569373026.53143,295.0,0.8752117634107102,8.0,1.0,0.680166095062686,223.0,0.0002939846223428,0.0001150541113866,0.0029806259314456,0.0002939846223428,0.0,1.0,0.0071570242881515,6.425466809313548e-09,0.0527024319584046,-0.0059402041556177
mipt_alpha_315,0.3349999999999999,0.0001,-6339536302.032626,7.0,0.498495084685578,404.0,1.0,1.0524634568834064,66.75,0.0008817863544231,0.9750336254550508,0.6020864381520119,0.2368159203980099,0.0,1.0,0.9560964214149612,1.1796850043904904e-08,-10.54229069820924,2.421550803918404
mipt_alpha_316,0.0757142857142857,0.0344155844155844,-53143981593.72759,239.0,0.7493976319126693,6.0,1.0,0.7587973868250836,223.0,0.0002939846223428,0.0001150541113866,0.0029806259314456,0.0002939846223428,0.0,1.0,0.0027466784362609,6.50545609358981e-09,-0.0415129582454467,0.0121590046086285
mipt_alpha_317,0.1464285714285714,0.0457589285714285,-31031263195.512604,267.0,0.873757350722145,6.0,1.0,0.8878033174169457,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_318,0.0992857142857142,0.0610989010989011,-31078169749.80772,272.0,0.749906914138246,6.0,1.0,0.7685275554118989,221.66666666666663,0.0012883394475434,0.482349414119512,0.0089418777943368,0.0038579828132066,0.0,1.0,0.0273063594301705,1.7614621292735507e-08,-0.180862993687404,-0.0630772879989003
mipt_alpha_319,0.1228571428571428,0.0573333333333333,-40282735408.14259,279.0,0.7948500185524396,7.0,1.0,0.6732339638902595,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_32,0.0992857142857142,0.0458241758241758,-45673242643.07305,269.0,0.6866655056638244,8.0,1.0,0.8002592218648482,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_320,0.1699999999999999,0.0099999999999999,-34372083080.24411,213.0,0.7121864698814363,10.0,1.0,0.8601163460713864,164.0,0.0036825971154329,0.68483307614325,0.022354694485842,0.0072184531886024,0.0,1.0,0.0755809447798074,3.5667304217465785e-08,0.2347637661496256,0.3110491027434303
mipt_alpha_321,0.2642857142857143,0.024025974025974,-46567406043.1089,238.0,0.7024405162154966,85.0,1.0,0.9569923849161048,146.5,0.0010623091054268,0.9359769953315004,0.1266766020864381,0.1062369968340118,0.0,1.0,0.8932350060488704,6.154725344601629e-09,3.4412377722150884,-0.6490777164127481
mipt_alpha_322,0.0757142857142857,0.0619480519480519,-22584963296.714447,287.0,0.8581020174597428,8.0,1.0,0.5530681927806689,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_323,0.1699999999999999,0.0299999999999999,-22432962146.8159,195.0,0.699623857544307,105.0,1.0,0.77403550748436,189.0,0.0009513040856324,0.9576520383408652,0.1549925484351713,0.1285707824513794,0.0,1.0,0.9165424055276636,5.948641969949225e-09,-5.243901766379902,-3.726625104002665
mipt_alpha_324,0.1935714285714285,0.0215079365079365,-25959579153.020737,6.0,0.5056748898890645,579.0,1.0,1.0385325830235816,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_325,0.0992857142857142,0.0381868131868131,-60749647653.26012,265.0,0.7869225511594901,8.0,1.0,0.7731313678521402,333.0,0.00119855269109,0.7457841530608441,0.007451564828614,0.0025192220714608,0.0,1.0,0.0130254141283611,1.533051912531232e-08,-0.0958840417844376,0.0442632158071677
mipt_alpha_326,0.1228571428571428,0.0327619047619047,-66748516978.89192,18.0,0.828391153390209,617.0,1.0,0.927970513587844,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_327,0.1935714285714285,0.1935714285714285,-111873306921.62177,6.0,0.7243175671350909,617.0,1.0,0.9162329849114615,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_328,0.0992857142857142,0.0229120879120879,-62296040832.109474,269.0,0.7434685005439299,5.0,1.0,0.7198815303928218,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_329,0.0992857142857142,0.0458241758241758,-38935507607.61211,259.0,0.7935219267284178,9.0,1.0,0.6505620001905056,335.0,0.0001492537313432,2.8187143844005117e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0049346285909196,3.259206912332039e-09,0.0330674078424015,-0.0144696387234132
mipt_alpha_33,0.0992857142857142,0.0458241758241758,-30179715637.742237,251.0,0.7701780281305857,9.0,1.0,0.6824378442576449,335.0,0.0001492537313432,2.818714384389409e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0024997922445915,3.280902979518258e-09,-0.0137081489931485,0.0165268009885909
mipt_alpha_330,0.1228571428571428,0.0573333333333333,-58947903300.11011,277.0,0.7864492882576484,5.0,1.0,0.5316168900818689,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_331,0.1228571428571428,0.0409523809523809,-51706737654.12697,194.0,0.8115119679280174,147.0,1.0,0.7391374451646455,167.0,0.0006129286228788,0.1091704652177374,0.0044709388971684,0.0007372229760289,0.0,1.0,0.0032027922396143,9.6663539547008e-09,0.0411468329884803,0.0099835991758906
mipt_alpha_332,0.0992857142857142,0.0992857142857142,-12370527554.34901,40.0,0.8267715458651139,569.0,1.0,0.8006522897923615,335.0,0.0001492537313432,2.818714384389409e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0061459371265147,3.249278536692122e-09,0.0343074661432201,-0.0170119194013644
mipt_alpha_333,0.1935714285714285,0.0215079365079365,-26859276459.53811,197.0,0.6531572477386633,69.0,1.0,0.9960175847923234,205.66666666666663,0.0007496189088228,0.9255857374789944,0.0804769001490312,0.0700723654454997,0.0,1.0,0.8429158016327998,6.1011527572364235e-09,2.386977985774913,-0.712436123524463
mipt_alpha_334,0.0992857142857142,0.0229120879120879,-15707778016.73809,150.0,0.8093560898617642,219.0,1.0,0.8072914442087886,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_335,0.1699999999999999,0.0399999999999999,-30317459422.26776,66.0,0.8314942902495595,485.0,1.0,0.6329691302441535,333.5,0.00106135986733,0.6910200751965364,0.0059612518628912,0.0023880597014925,0.0,1.0,0.0144852935198829,1.2318992466774137e-08,0.1198115750219699,-0.033083960088453
mipt_alpha_336,0.0992857142857142,0.0687362637362637,-18628536944.485046,231.0,0.7338750259238038,10.0,1.0,0.8507612614412099,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2065682614424986e-15,1.637578961322106e-15
mipt_alpha_337,0.2407142857142857,0.0458503401360544,-18741263703.78601,187.0,0.6720209682234727,129.0,1.0,1.0077211787298748,135.0,0.0024242424242424,0.9503675511452224,0.195230998509687,0.1495251017639077,0.0,1.0,0.9170771856557306,8.777354345257733e-09,4.827009973025131,0.2787296620377433
mipt_alpha_338,0.1228571428571428,0.0491428571428571,-25213590346.29805,242.0,0.6905371633109865,94.0,1.0,0.7383332207776652,577.0,0.0008126036484245,0.9876137132546424,0.1400894187779433,0.1181682496607869,0.0,1.0,0.9573309858411148,1.509177215624907e-09,-5.319425937842153,-4.917677263130953
mipt_alpha_339,0.1464285714285714,0.0091517857142857,-1432343955.6317832,31.0,0.7711312385909003,579.0,1.0,0.982500670895694,4.4375,0.006135149169975,0.9314590526314044,0.8941877794336811,0.0675395748530076,0.0,1.0,0.6495989711886606,2.5944555247784856e-08,-3.9900905302805487,3.7043954513509183
