naming_orig,RMSE,RMSSE,SMAPE,CM,RMSE_model,RMSSE_model,SMAPE_model,CM_model
mipt_alpha_500,1385243.46378245,0.6542642903704946,15.973211824893951,0.8174707432820938,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,OLS
mipt_alpha_358,1222261.1623773377,0.6524310742839949,11.533258110284804,0.8191523095979166,LightAutoML_mult_gl,LightAutoML,LightAutoML_mult_gl,OLS
mipt_alpha_416,598181.264835334,0.7680902969383516,14.2061248421669,0.8234147015434108,Prophet,Prophet,NeuralProphet,BaselineMean
mipt_alpha_380,461804.54060998576,0.6590960651120343,37.5702440738678,0.7881568320964867,DeepARTuningObjective_gl,BaselineMean,DeepARTuningObjective_gl,BaselineMean
mipt_alpha_415,934391.0925602834,0.9089840404614168,15.347439050674438,0.829649059403003,CatBoostDirectPipelineEtna_horizonlags_gl,Prophet,Prophet,OLS
mipt_alpha_105,1734271.7307550164,0.6858935275170754,13.79719376564026,0.812827289322013,Prophet,Prophet,Prophet,OLS
mipt_alpha_128,2057086.976541342,0.5449652678239967,13.637889921665192,0.8110019144866457,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,DeepARTuningObjective_gl,CatBoostDirectPipelineEtna_horizonlags
mipt_alpha_313,1659211.1076966668,0.762228115379091,15.760523080825806,0.8362107734284551,LightAutoML_mult_gl,LightAutoML_mult_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,OLS
mipt_alpha_503,1558346.7542443818,0.9744222276048452,15.14449417591095,0.8555395624595835,Prophet,Prophet,CatBoostDirectPipelineEtna_horizonlags_gl,OLS
mipt_alpha_330,2386488.955338365,0.7283262286487378,19.29666399955749,0.8270592529274357,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,BaselineMean
mipt_alpha_205,1928350.1071662272,0.6659107737620802,16.5137842297554,0.8338581473874942,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,Prophet
mipt_alpha_70,1138603.8530059522,0.5163051466006315,9.720109403133392,0.7828640283382559,LightAutoML,LightAutoML,LightAutoML_mult_gl,BaselineMean
mipt_alpha_456,2124080.6107490365,0.7999911573475398,19.709256291389465,0.8291789689794811,DeepARTuningObjective_gl,DeepARTuningObjective_gl,LightAutoML_mult_gl,BaselineMean
mipt_alpha_528,2287637.772501582,0.6330174219901483,12.503047287464142,0.8085445073626021,DeepARTuningObjective_gl,DeepARTuningObjective_gl,DeepARTuningObjective_gl,BaselineMean
mipt_alpha_41,1852832.9967355395,0.6905818049995298,18.14658790826797,0.8070983200827535,LightAutoML,LightAutoML,Prophet,BaselineMean
mipt_alpha_268,684294.1773009617,0.5835236341282112,17.300452291965485,0.7993328524686965,DeepARTuningObjective_gl,DeepARTuningObjective_gl,DeepARTuningObjective_gl,ARIMAEtna
mipt_alpha_219,1738012.5636185715,0.9695154960328264,14.795483648777008,0.8427621210024164,DeepARTuningObjective_gl,DeepARTuningObjective_gl,NeuralProphet,OLS
mipt_alpha_208,598049.1223703952,0.7066913700884898,18.72503310441971,0.7969814383313776,ARIMAEtna,ARIMAEtna,LightAutoML,BaselineMean
mipt_alpha_487,2327550.4232286783,0.8648821707063629,35.28769314289093,0.8246081724059168,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,Prophet,BaselineMean
mipt_alpha_490,257160.28259433844,1.1206771450008908,29.713982343673703,0.85509904557776,CatBoostAutoRegressivePipelineEtna_3lags,CatBoostAutoRegressivePipelineEtna_3lags,ARIMAEtna,OLS
mipt_alpha_400,2222155.618989813,0.7506841566546246,18.918107450008392,0.827496120080946,NeuralProphet,NeuralProphet,NeuralProphet,BaselineMean
mipt_alpha_110,1458934.274752636,1.026293224344797,20.62120884656906,0.8622912327892868,TFTTuningObjective_gl,TFTTuningObjective_gl,CatBoostDirectPipelineEtna_horizonlags,OLS
mipt_alpha_637,1724399.5058593585,0.8151094212045876,13.15400004386902,0.83931520731457,TFTTuningObjective_gl,NeuralProphet,NeuralProphet,OLS
mipt_alpha_255,1546278.0604587262,0.655607510063464,31.856852769851685,0.803640598251168,NeuralProphet,NeuralProphet,Prophet,BaselineMean
mipt_alpha_348,572217.9836391023,0.7336395215195158,23.484617471694943,0.8229706615868748,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,DeepARTuningObjective_gl,BaselineMean
mipt_alpha_529,507793.77836283104,0.5302494925767227,43.62301528453827,0.7823756302494437,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,ARIMAEtna,OLS
mipt_alpha_367,1699059.4063116217,0.5658152626943211,12.350419908761978,0.8058918763344116,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags,Prophet
mipt_alpha_189,2200155.924539895,0.9257122378122442,38.74317705631256,0.8388532562203487,CatBoostDirectPipelineEtna_3lags,CatBoostDirectPipelineEtna_3lags,LightAutoML,BaselineMean
mipt_alpha_0,1500539.2339769062,0.6649055020239212,16.614626348018646,0.836723114706579,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
mipt_alpha_23,1359508.4333272816,0.6350124373194652,13.877788186073303,0.812504251523992,Prophet,Prophet,Prophet,OLS
mipt_alpha_643,1244022.3528795615,1.119934871018095,54.92158532142639,0.8487966452522746,CatBoostAutoRegressivePipelineEtna_3lags_gl,BaselineMean,BaselineMean,BaselineMean
mipt_alpha_579,1146416.0204323735,0.456516216208327,9.73048061132431,0.7850445402783435,LightAutoML_mult_gl,LightAutoML_mult_gl,TFTTuningObjective_gl,Prophet
mipt_alpha_40,995912.9145542796,0.8194768328170332,14.962808787822723,0.8319107439339831,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,OLS
mipt_alpha_479,2356790.336110533,0.8813505697176005,15.217342972755432,0.8402994812356634,LightAutoML_mult_gl,LightAutoML_mult_gl,LSTNetTuningObjective_gl,OLS
mipt_alpha_570,880421.9264875222,0.9155955556533772,18.97137761116028,0.8369833488201583,Prophet,Prophet,LightAutoML_mult_gl,OLS
mipt_alpha_329,1762690.783818875,0.5519076957101142,17.61583983898163,0.803249966899285,NeuralProphet,NeuralProphet,NeuralProphet,Prophet
mipt_alpha_448,1845564.7053408884,0.8234177891304143,24.86247718334198,0.8410115390410536,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,CatBoostDirectPipelineEtna_horizonlags_gl,BaselineMean
mipt_alpha_178,2640879.720771849,0.9073194595219592,19.5200189948082,0.850994417370242,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
mipt_alpha_406,1602988.354253393,0.9090138963190456,14.891675114631653,0.8450683415114644,LightAutoML_mult_gl,CatBoostDirectPipelineEtna_horizonlags,DeepARTuningObjective_gl,BaselineMean
mipt_alpha_629,1071235.295968164,0.962830069747082,17.187219858169556,0.8427645830172937,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,OLS
mipt_alpha_227,1389412.2595111935,0.5873209177260809,12.31807991862297,0.823062939426036,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
mipt_alpha_169,1360051.7953431038,0.6127064730691953,16.408877074718475,0.8117093255206057,LightAutoML_mult_gl,LightAutoML_mult_gl,CatBoostDirectPipelineEtna_horizonlags,BaselineMean
mipt_alpha_165,703982.8943376394,0.5891031618696297,16.735969483852386,0.7836864238577766,DeepARTuningObjective_gl,DeepARTuningObjective_gl,DeepARTuningObjective_gl,BaselineMean
mipt_alpha_200,1619107.1290362475,0.6978396601853561,18.716026842594147,0.816759686510726,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,DeepARTuningObjective_gl,BaselineMean
mipt_alpha_279,1332959.5755610894,0.8147461522080391,14.169926941394806,0.837845955645757,LightAutoML_mult_gl,Prophet,TFTTuningObjective_gl,OLS
mipt_alpha_236,1231481.18156308,0.7823341882572482,20.44578343629837,0.8430939598385522,NeuralProphet,NeuralProphet,NeuralProphet,Prophet
mipt_alpha_229,1480666.378498546,0.6966813025547391,11.746485531330109,0.8299207296528559,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,Prophet
mipt_alpha_596,1235519.7066044717,0.7387256164280368,14.053700864315031,0.8058166678730144,NeuralProphet_gl,LightAutoML,NeuralProphet_gl,BaselineMean
mipt_alpha_381,1249399.915556264,0.5809296394336554,9.90854948759079,0.7824736471593052,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,BaselineMean
mipt_alpha_19,2319054.362201973,0.7568884797691032,14.397303760051727,0.845946379586582,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,OLS
mipt_alpha_98,1873155.2013092767,0.7751113623713048,13.079167902469637,0.8310922195537438,LightAutoML_mult_gl,LightAutoML_mult_gl,TFTTuningObjective_gl,OLS
mipt_alpha_473,1534345.6904674382,0.7321885045182036,15.146040916442873,0.8249065188247432,Prophet,Prophet,NeuralProphet,OLS
mipt_alpha_149,1947299.232705647,0.6342035090447086,11.200130730867386,0.8097183747676634,LightAutoML_mult_gl,LightAutoML_mult_gl,TFTTuningObjective_gl,OLS
mipt_alpha_293,1512640.7243493083,0.602733519475111,13.392584025859833,0.7967941762330429,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,NeuralProphet,BaselineMean
mipt_alpha_93,1129142.7262556315,0.6888483139884083,16.474375128746033,0.8136759529980804,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,OLS
mipt_alpha_379,1400320.0,1.0119835069265386,13.454705476760864,0.8599018529055054,TFTTuningObjective_gl,NeuralProphet,TFTTuningObjective_gl,OLS
mipt_alpha_238,1184172.434578681,0.7767013512075601,20.34007459878921,0.8259201618411418,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,TFTTuningObjective_gl,BaselineMean
mipt_alpha_474,1953881.088115651,0.6667817099522027,16.411660611629486,0.8225383625129676,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,NeuralProphet,OLS
mipt_alpha_171,1296645.5849830362,0.7754818425212476,11.469390988349916,0.8329537751331363,LightAutoML_mult_gl,Prophet,LightAutoML_mult_gl,OLS
mipt_alpha_34,2373023.0659814496,0.6251424725046165,14.130870997905731,0.8101827725645918,DeepARTuningObjective_gl,DeepARTuningObjective_gl,CatBoostDirectPipelineEtna_horizonlags_gl,BaselineMean
mipt_alpha_419,891234.0997425985,0.5715781226830889,18.5698464512825,0.8093845466088262,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,BaselineMean
mipt_alpha_198,1508356.3448681482,1.246753391423158,32.71552920341492,0.8701344529476774,NeuralProphet_gl,NeuralProphet_gl,NeuralProphet,OLS
mipt_alpha_261,1337376.9796852344,0.5846166723467497,17.267997562885284,0.8048842720792568,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,BaselineMean
mipt_alpha_31,2433849.933884996,0.7457501124167445,13.514262437820436,0.8247515360757471,Prophet,Prophet,TFTTuningObjective_gl,BaselineMean
mipt_alpha_264,2503623.250072582,0.8014497882900502,19.391390681266785,0.841458000623812,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,TFTTuningObjective_gl,OLS
mipt_alpha_258,734624.9750396457,0.5971398420111698,21.42458558082581,0.7904613523266617,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,BaselineMean
mipt_alpha_498,1149429.0529545527,0.835389215300015,19.373179972171783,0.8424923349597263,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,OLS
mipt_alpha_568,838860.2046872887,0.5734762407844061,13.53611946105957,0.8206106133946323,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,DeepARTuningObjective_gl,Prophet
mipt_alpha_94,999495.6367768697,0.858558622588473,41.48361384868622,0.840231784263169,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_3lags_gl,OLS
mipt_alpha_154,1163161.741984321,0.5720179783302941,26.85931622982025,0.8175526969766083,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,ARIMAEtna
mipt_alpha_557,1463945.0373070706,0.5097525873993225,13.700288534164429,0.7917143256035946,TFTTuningObjective_gl,TFTTuningObjective_gl,LSTNetTuningObjective_gl,BaselineMean
mipt_alpha_581,1386789.3101866627,0.705228184112723,22.350668907165527,0.8314174219546844,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,BaselineMean
mipt_alpha_548,2457379.830137783,0.6838459803941355,19.523349404335026,0.810353083804279,DeepARTuningObjective_gl,DeepARTuningObjective_gl,DeepARTuningObjective_gl,BaselineMean
mipt_alpha_122,2298587.491412933,1.000238636977297,17.260661721229553,0.8593408895426409,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,Prophet,OLS
mipt_alpha_181,2107090.8239598977,0.544362482965125,16.89119040966034,0.7886564816507649,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,BaselineMean
mipt_alpha_472,2216151.885971717,0.7887807677917208,20.733825862407684,0.8267574861437185,LightAutoML_mult_gl,LightAutoML_mult_gl,TFTTuningObjective_gl,BaselineMean
mipt_alpha_319,1418069.2460384294,0.5880800500348935,12.77911514043808,0.8061802284786291,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
mipt_alpha_413,1925174.535397765,0.7684068424823275,18.682898581027985,0.805187545208417,TFTTuningObjective_gl,CatBoostDirectPipelineEtna_horizonlags,TFTTuningObjective_gl,BaselineMean
mipt_alpha_75,748655.7508922241,0.71473006500822,12.90157437324524,0.815865150307248,NeuralProphet_gl,CatBoostAutoRegressivePipelineEtna_horizonlags,NeuralProphet_gl,OLS
mipt_alpha_91,2856674.3484436586,0.8692751437300611,17.99263507127762,0.8392624543755621,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags_gl,BaselineMean
mipt_alpha_434,2390088.609008461,1.2318604541843925,23.915012180805206,0.8682972944650651,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,OLS
mipt_alpha_337,892395.5476715468,0.668684749552007,18.633314967155457,0.8005084985741798,DeepARTuningObjective_gl,DeepARTuningObjective_gl,CatBoostAutoRegressivePipelineEtna_3lags_gl,BaselineMean
mipt_alpha_585,876552.7476199022,1.0739413758369072,52.628540992736816,0.8645957507444595,CatBoostAutoRegressivePipelineEtna_3lags_gl,CatBoostAutoRegressivePipelineEtna_3lags_gl,OLS,OLS
mipt_alpha_83,980994.4384103308,0.5455978618701091,83.82867574691772,0.7934475102784484,LightAutoML,LightAutoML,OLS,CatBoostDirectPipelineEtna_3lags
mipt_alpha_211,1713414.63617421,0.6515661893979982,12.062189728021622,0.8182849731918188,Prophet,Prophet,NeuralProphet,OLS
mipt_alpha_201,1787192.8940950946,0.8568620908061522,17.620187997817993,0.8507069173660792,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
mipt_alpha_292,1401114.8720244176,0.7893087610616554,13.521164655685425,0.828880592674266,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,OLS
mipt_alpha_394,1238014.0942913373,0.8401758102910445,27.627116441726685,0.8367587501806697,DeepARTuningObjective_gl,DeepARTuningObjective_gl,DeepARTuningObjective_gl,BaselineMean
mipt_alpha_520,2256032.3574417103,0.5806011272495762,17.747871577739716,0.7906789513296054,NeuralProphet,NeuralProphet,TFTTuningObjective_gl,BaselineMean
mipt_alpha_540,1762451.628912408,0.8272657653383715,21.325546503067017,0.832915460566066,NeuralProphet,NeuralProphet,DeepARTuningObjective_gl,BaselineMean
mipt_alpha_544,291184.0206604752,0.4994864501244693,17.326004803180695,0.7936849172379988,LightAutoML_mult_gl,LightAutoML_mult_gl,CatBoostDirectPipelineEtna_horizonlags,Prophet
mipt_alpha_453,1777944.457139199,0.93413322703831,14.343272149562836,0.8365880455528204,Prophet,Prophet,Prophet,OLS
mipt_alpha_554,2370775.8484884226,0.8587890815913775,29.327961802482605,0.830663310358585,CatBoostAutoRegressivePipelineEtna_3lags,CatBoostAutoRegressivePipelineEtna_3lags,CatBoostAutoRegressivePipelineEtna_horizonlags,BaselineMean
mipt_alpha_519,1232308.963232841,0.5968742346407785,11.960871517658234,0.8204335394835751,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,OLS
mipt_alpha_272,3176350.120993591,1.0129296737048397,23.20789843797684,0.8573921504395909,Prophet,Prophet,CatBoostDirectPipelineEtna_horizonlags,OLS
mipt_alpha_435,1094507.0955786444,1.0928387592754916,26.42329931259156,0.8502529586966936,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,DeepARTuningObjective_gl,BaselineMean
mipt_alpha_132,2152957.6256824005,0.7627263462966951,14.849790930747986,0.808915717342815,CatBoostAutoRegressivePipelineEtna_3lags_gl,CatBoostAutoRegressivePipelineEtna_3lags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,BaselineMean
mipt_alpha_446,1496840.6471445116,0.7721428237552412,47.54958152770996,0.8347608335285501,Prophet,Prophet,TFTTuningObjective_gl,OLS
mipt_alpha_624,1185209.8882071478,0.6637161036778151,15.973718464374542,0.8267143793473714,LightAutoML_mult_gl,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,Prophet
mipt_alpha_451,1563655.879482439,0.5363945482815019,22.894077003002167,0.7715492052872425,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
mipt_alpha_239,1961878.7779717683,0.9369293079734448,17.470782995224,0.8358436158748651,ARIMAEtna,ARIMAEtna,ARIMAEtna,OLS
mipt_alpha_563,776372.4539575061,0.8646865581528183,18.840691447258,0.8381431684605167,ARIMAEtna,ARIMAEtna,CatBoostDirectPipelineEtna_horizonlags_gl,BaselineMean
mipt_alpha_42,1664759.7133424392,0.8846901310688607,13.621845841407776,0.8657130086498316,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
mipt_alpha_543,388916.53627995815,0.6772989035165308,47.215211391448975,0.8164600537913334,LightAutoML,LightAutoML,Prophet,OLS
mipt_alpha_136,1130257.772000706,0.7333561233164326,38.82495164871216,0.8178453261690379,Prophet,Prophet,CatBoostAutoRegressivePipelineEtna_horizonlags,BaselineMean
mipt_alpha_99,3624292.168990795,0.8794133539697222,22.911103069782257,0.8509337015743716,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags_gl,OLS
mipt_alpha_538,1752553.7129754398,0.8340667449454621,20.49071192741394,0.8414301035539566,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,OLS
mipt_alpha_460,1078587.273946805,0.5291828811160136,15.055707097053528,0.8007172505152579,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,BaselineMean
mipt_alpha_336,1504537.8524237934,1.153346425207112,22.001352906227112,0.8752979088374667,Prophet,Prophet,LightAutoML_mult_gl,OLS
mipt_alpha_120,2115823.134597029,0.6746752725625687,13.930507004261017,0.8318349037934931,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,TFTTuningObjective_gl,OLS
mipt_alpha_174,1928430.6511897184,0.6886444915138962,12.126205116510391,0.8019425888187997,Prophet,Prophet,Prophet,OLS
mipt_alpha_409,1711602.4456537797,0.5634721279374048,20.40057480335236,0.7996143401690966,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,DeepARTuningObjective_gl,BaselineMean
mipt_alpha_351,879725.4786352388,0.5111331963453591,18.1043341755867,0.7803276395351962,TFTTuningObjective_gl,Prophet,TFTTuningObjective_gl,OLS
mipt_alpha_275,1401767.2667315356,0.5530371019631095,11.628210544586182,0.8145208128799831,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,OLS
mipt_alpha_447,2811294.3257481954,1.0673748205338605,28.41445803642273,0.8567327662485607,LSTNetTuningObjective_gl,LightAutoML,LSTNetTuningObjective_gl,BaselineMean
mipt_alpha_277,1463432.368733178,0.5291749263946491,15.263631939888,0.7957229357280949,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,NeuralProphet,BaselineMean
mipt_alpha_35,1802335.415656032,0.5475891201175922,9.696096926927568,0.803171853599653,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,BaselineMean
mipt_alpha_14,2397266.3428830765,0.7168797388005065,16.146941483020782,0.8277716736480591,NeuralProphet_gl,NeuralProphet_gl,LightAutoML,OLS
mipt_alpha_496,1743949.9407127488,0.6968767262339748,30.036991834640503,0.8249236713586132,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,BaselineMean
mipt_alpha_141,650268.3962303565,0.5652078078670313,22.72517681121826,0.7997002833142872,Prophet,Prophet,CatBoostAutoRegressivePipelineEtna_horizonlags,Prophet
mipt_alpha_578,1130669.9576304308,0.5837740493098865,15.51780104637146,0.8034469060667486,Prophet,Prophet,Prophet,OLS
mipt_alpha_52,894940.7041094957,0.7181640286634597,14.884153008461,0.8180265454415618,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,LSTNetTuningObjective_gl,BaselineMean
mipt_alpha_546,1633349.2549580447,0.6392205433356811,16.86624139547348,0.8078292797418289,TFTTuningObjective_gl,TFTTuningObjective_gl,LightAutoML_mult_gl,BaselineMean
mipt_alpha_235,2626312.471767212,0.6891242527635486,13.820688426494598,0.8272187499090057,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,BaselineMean
mipt_alpha_556,3366865.284347445,0.7986246069836974,38.890230655670166,0.830777339627553,CatBoostAutoRegressivePipelineEtna_3lags_gl,Prophet,LightAutoML,OLS
mipt_alpha_59,379852.4385494978,0.5112059209360387,15.933623909950256,0.7829339682053373,NeuralProphet,NeuralProphet,NeuralProphet,OLS
mipt_alpha_611,1604211.534939205,0.6491886316637057,16.169556975364685,0.8228063276683721,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,BaselineMean
mipt_alpha_288,1840746.1710686784,0.6174801399967219,9.862632304430008,0.8115743643039942,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,NeuralProphet,BaselineMean
mipt_alpha_86,1324351.7633982294,0.6679589752283214,12.969283759593964,0.8214054294278057,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML,OLS
mipt_alpha_459,796711.2792373408,0.8901625943950483,16.698917746543884,0.826900261997941,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,OLS
mipt_alpha_16,1560601.784563891,0.8480363727590328,15.66179096698761,0.8164302402058465,BaselineMean,BaselineMean,Prophet,BaselineMean
mipt_alpha_217,1586572.3455752025,0.6872839213399453,15.876786410808563,0.8275426931830541,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,Prophet
mipt_alpha_630,1920160.215182056,0.7379185256090254,20.257902145385746,0.8325255128010303,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,Prophet,Prophet
mipt_alpha_27,1783882.4324310164,1.211000104896735,23.26044887304306,0.8608265729326008,NeuralProphet,NeuralProphet,NeuralProphet,OLS
mipt_alpha_123,1199134.0047484268,0.5145792007461947,18.015384674072266,0.7851411343598078,LightAutoML,LightAutoML,NeuralProphet,OLS
mipt_alpha_584,1948277.6689825293,0.8889841181630262,16.8030247092247,0.8318620996520367,LSTNetTuningObjective_gl,CatBoostAutoRegressivePipelineEtna_horizonlags,DeepARTuningObjective_gl,BaselineMean
mipt_alpha_228,2225566.297372424,0.6832875727972156,14.514292776584623,0.8324203105763132,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,BaselineMean
mipt_alpha_85,797459.3949487334,0.677564940361076,16.965122520923615,0.8049413336013824,DeepARTuningObjective_gl,DeepARTuningObjective_gl,DeepARTuningObjective_gl,BaselineMean
mipt_alpha_183,1437048.9712128812,0.5780876124288215,17.740024626255035,0.8064616111756173,LightAutoML,LightAutoML,Prophet,Prophet
mipt_alpha_387,3193444.60062798,1.0205112552494326,24.41912293434143,0.8534252563617349,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,Prophet,OLS
mipt_alpha_431,1439290.7849965552,0.9555134256171256,47.45428264141083,0.8428064541940182,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,LightAutoML_mult_gl,OLS
mipt_alpha_377,1951120.6895566448,0.5815407867409834,15.226975083351135,0.7975501841265408,DeepARTuningObjective_gl,DeepARTuningObjective_gl,Prophet,BaselineMean
mipt_alpha_646,1065748.9385404051,0.8036839830857961,50.52078366279602,0.8272102894963677,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,OLS
mipt_alpha_161,988820.8691648856,0.5983425668046392,15.135015547275543,0.8093108825096964,LightAutoML,LightAutoML,NeuralProphet,BaselineMean
mipt_alpha_349,2151436.7938696225,0.7167897932436795,22.83089756965637,0.8286492385051362,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,BaselineMean
mipt_alpha_347,634487.80143987,0.5234277953153001,14.139102399349213,0.7642932804947996,CatBoostAutoRegressivePipelineEtna_3lags_gl,BaselineMean,LSTNetTuningObjective_gl,BaselineMean
mipt_alpha_561,1163459.870833541,0.5937361777620099,15.21204560995102,0.8069415249241954,LightAutoML_mult_gl,LightAutoML_mult_gl,DeepARTuningObjective_gl,BaselineMean
mipt_alpha_392,834393.9368523719,0.439611871589569,12.795574963092804,0.7795264036569904,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,Prophet
