,naming_orig,RMSE,RMSSE,SMAPE,CM,RMSE-model,RMSSE-model,SMAPE-model,CM-model
259,mipt_alpha_232,1818114.2348620447,0.551785277003119,9.007645398378372,0.5376717198823437,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,BaselineMean
260,mipt_alpha_233,2289167.1732890108,0.5888183241248877,12.423661351203918,0.5490918045946912,LightAutoML,LightAutoML,CatBoostDirectPipelineEtna_30lags_gl,OLS
261,mipt_alpha_234,705832.3673621096,0.6455050506040678,9.98675525188446,0.5344422660284146,LightAutoML,LightAutoML,LightAutoML,OLS
262,mipt_alpha_235,2626312.471767212,0.6891242527635486,13.820688426494598,0.5573956219763951,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,BaselineMean
263,mipt_alpha_236,1231481.18156308,0.7823341882572482,20.44578343629837,0.5766101858045131,NeuralProphet,NeuralProphet,NeuralProphet,OLS
264,mipt_alpha_237,1632076.195868318,0.7918195152053067,15.7833531498909,0.5639740799142158,NeuralProphet,NeuralProphet,Prophet,BaselineMean
265,mipt_alpha_238,1184172.434578681,0.7767013512075601,20.34007459878921,0.5560969695776767,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,TFTTuningObjective_gl,BaselineMean
266,mipt_alpha_239,1961878.7779717683,0.9369293079734448,17.470782995224,0.5663940124344123,ARIMAEtna,ARIMAEtna,ARIMAEtna,BaselineMean
267,mipt_alpha_24,1645052.8926207814,0.7796155714009269,15.228843688964844,0.5794985200772622,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,OLS
268,mipt_alpha_240,1554380.3100760125,0.6102219028660362,13.875554502010344,0.548487924713332,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,BaselineMean
269,mipt_alpha_241,1486316.0701385154,0.8396278923709036,17.798098921775818,0.5546345118299778,LightAutoML_mult_gl,LightAutoML_mult_gl,NeuralProphet_gl,OLS
270,mipt_alpha_242,1501640.4872112365,0.6355583249255048,17.524152994155884,0.5413359515678973,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,BaselineMean
271,mipt_alpha_243,1401902.7019247806,0.6743647499410879,14.386068284511566,0.5451783107756849,LightAutoML,LightAutoML,CatBoostDirectPipelineEtna_horizonlags,OLS
272,mipt_alpha_244,1234791.685466014,0.5352401937341493,17.206311225891113,0.5550112217783292,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,OLS
273,mipt_alpha_245,2879236.0857088463,0.7454940403418093,27.80429422855377,0.5852832453792962,LightAutoML,LightAutoML,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,OLS
274,mipt_alpha_246,1926688.926638652,0.6985105075945706,15.13088196516037,0.5608061471400061,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,TFTTuningObjective_gl,OLS
275,mipt_alpha_247,1122836.3117177854,0.7954396782827609,12.159765511751177,0.5616784455697668,Prophet,Prophet,Prophet,OLS
276,mipt_alpha_248,990488.9115502504,0.6195632101541775,27.641406655311584,0.5117135075078875,DeepARTuningObjective_gl,BaselineMean,TFTTuningObjective_gl,BaselineMean
277,mipt_alpha_249,1121321.6138396692,0.730089639368519,29.13479804992676,0.5638769928997724,NeuralProphet,NeuralProphet,Prophet,OLS
278,mipt_alpha_25,1409059.9065192367,0.5540948696826998,13.477829098701475,0.5263558714504998,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl,NeuralProphet,OLS
279,mipt_alpha_250,1617543.8955255589,0.7390719987833093,17.349299788475037,0.5645356558364143,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,OLS
280,mipt_alpha_251,2177868.9009579984,0.8825238969251157,10.213696211576462,0.558030248722664,TFTTuningObjective_gl,TFTTuningObjective_gl,NeuralProphet,OLS
281,mipt_alpha_252,1959746.8665274093,0.6336719547973432,16.27093106508255,0.5321813596445155,LightAutoML_mult_gl,LightAutoML_mult_gl,CatBoostDirectPipelineEtna_30lags_gl,BaselineMean
282,mipt_alpha_253,1743608.614284754,0.957127340549877,18.887987732887268,0.5852195011008725,TFTTuningObjective_gl,TFTTuningObjective_gl,LightAutoML,OLS
283,mipt_alpha_254,1285584.0819425231,0.5310582958640514,15.209469199180605,0.5157771027909226,Prophet,Prophet,LightAutoML,BaselineMean
284,mipt_alpha_255,1546278.0604587262,0.655607510063464,31.856852769851685,0.5338179206341092,NeuralProphet,NeuralProphet,Prophet,BaselineMean
285,mipt_alpha_256,834745.9326621484,0.7325287835573808,19.67802196741104,0.5561654032970358,NeuralProphet,NeuralProphet,NeuralProphet,OLS
286,mipt_alpha_257,1063547.555653249,1.1518870426844872,48.25749397277832,0.6097054205175496,CatBoostAutoRegressivePipelineEtna_30lags_gl,CatBoostAutoRegressivePipelineEtna_30lags,TFTTuningObjective_gl,OLS
287,mipt_alpha_258,734624.9750396457,0.5971398420111698,21.42458558082581,0.5206379027396255,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,BaselineMean
288,mipt_alpha_259,1100372.1587172225,0.7319700792813825,22.01962172985077,0.5628646503382349,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl,LSTNetTuningObjective_gl,OLS
289,mipt_alpha_26,1556268.1961153096,0.7490576034203115,18.12628358602524,0.566673187057176,TFTTuningObjective_gl,TFTTuningObjective_gl,LightAutoML_mult_gl,OLS
290,mipt_alpha_260,2021575.2525909096,0.8473141022360909,12.146470695734024,0.5686951559756352,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
291,mipt_alpha_261,1337376.9796852344,0.5846166723467497,17.267997562885284,0.5350616587929296,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl,BaselineMean
292,mipt_alpha_262,884759.4811698827,0.7946741995249978,20.531585812568665,0.5617245864154589,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl,Prophet,OLS
293,mipt_alpha_263,1631819.9869348337,0.8862846290411401,19.77855414152145,0.57844043666946,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,OLS
294,mipt_alpha_264,2503623.250072582,0.8014497882900502,19.391390681266785,0.5724971977489905,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,TFTTuningObjective_gl,OLS
295,mipt_alpha_265,1133272.7637210735,0.478646602814198,16.74186736345291,0.5135848675386341,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,TFTTuningObjective_gl,BaselineMean
296,mipt_alpha_266,1681546.907782236,0.954645408667716,20.02942264080048,0.5766163110926583,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl,BaselineMean
297,mipt_alpha_267,359396.32941920817,0.5196784085602353,33.724066615104675,0.5656822629801894,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,Prophet,BaselineMean
298,mipt_alpha_268,684294.1773009617,0.5835236341282112,17.300452291965485,0.5429719231081118,DeepARTuningObjective_gl,DeepARTuningObjective_gl,DeepARTuningObjective_gl,BaselineMean
299,mipt_alpha_269,1327279.2476882923,0.8022134036777603,16.389216482639313,0.5610196996591643,LightAutoML_mult_gl,LightAutoML_mult_gl,CatBoostDirectPipelineEtna_horizonlags_gl,BaselineMean
300,mipt_alpha_27,1783882.4324310164,1.211000104896735,23.26044887304306,0.5917882955966527,NeuralProphet,NeuralProphet,NeuralProphet,OLS
301,mipt_alpha_270,1771197.7510374158,0.5903615881024946,13.942427933216097,0.5589945816331718,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostAutoRegressivePipelineEtna_30lags,OLS
302,mipt_alpha_271,1686412.8193820158,0.7242250474002948,15.091422200202942,0.5448415563204456,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_horizonlags_gl,BaselineMean
303,mipt_alpha_272,3176350.120993591,1.0129296737048397,23.20789843797684,0.5883627247919092,Prophet,Prophet,CatBoostDirectPipelineEtna_30lags,OLS
304,mipt_alpha_273,1267617.8575706482,0.9700213880483304,18.10668855905533,0.5766180624175282,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML,OLS
305,mipt_alpha_274,364414.0554918265,0.7009345973806358,14.493490755558014,0.5477939945229117,LightAutoML_mult_gl,LightAutoML,LightAutoML_mult_gl,OLS
306,mipt_alpha_275,1401767.2667315356,0.5530371019631095,11.628210544586182,0.5454948508571285,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,OLS
307,mipt_alpha_276,1511355.6624117305,0.7177440895654457,12.006904184818268,0.5498977059918301,LightAutoML,LightAutoML,CatBoostDirectPipelineEtna_30lags_gl,BaselineMean
308,mipt_alpha_277,1463432.368733178,0.5291749263946491,15.263631939888,0.5258999364571473,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,NeuralProphet,BaselineMean
309,mipt_alpha_278,2285566.164873815,0.665142111645122,17.84982830286026,0.5647175567564591,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_30lags,OLS
310,mipt_alpha_279,1332959.5755610894,0.8147461522080391,14.169926941394806,0.5687497502917167,LightAutoML_mult_gl,Prophet,TFTTuningObjective_gl,OLS
311,mipt_alpha_28,2218113.414507022,0.5787302021263077,13.313448429107666,0.5469901917418338,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,Prophet,OLS
312,mipt_alpha_280,1554578.4595034115,0.5746231608789534,13.702225685119627,0.5403830826600986,LightAutoML_mult_gl,LightAutoML_mult_gl,DeepARTuningObjective_gl,OLS
313,mipt_alpha_281,1118297.78394129,1.2050513085687162,15.763024985790253,0.6005203866431139,NeuralProphet_gl,NeuralProphet_gl,LightAutoML_mult_gl,OLS
314,mipt_alpha_282,1055840.9577204324,0.8097140379058733,47.59076833724976,0.567946806083979,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags_gl,OLS
315,mipt_alpha_283,2213309.141715183,0.6422978054326054,35.10843217372894,0.5509642937834351,NeuralProphet,NeuralProphet,CatBoostDirectPipelineEtna_30lags,BaselineMean
316,mipt_alpha_284,2415608.4035488865,0.8956188921801238,19.125890731811523,0.5724860505532052,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,BaselineMean
317,mipt_alpha_285,1179881.0325384506,0.6064067977539415,15.692821145057678,0.5557315923472899,TFTTuningObjective_gl,TFTTuningObjective_gl,CatBoostDirectPipelineEtna_horizonlags_gl,OLS
318,mipt_alpha_286,1474662.129796517,0.5458690040877123,18.43007355928421,0.5412458236017241,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl,CatBoostAutoRegressivePipelineEtna_30lags_gl,BaselineMean
319,mipt_alpha_287,1025961.1619939615,0.7543814999945452,15.837298333644869,0.5565731915483287,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_30lags_gl,OLS
320,mipt_alpha_288,1840746.1710686784,0.6174801399967219,9.862632304430008,0.5417519440097702,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,NeuralProphet,BaselineMean
321,mipt_alpha_289,1886845.3212110416,0.9603360821646844,14.28663432598114,0.5766218340107785,CatBoostAutoRegressivePipelineEtna_30lags_gl,Prophet,Prophet,OLS
322,mipt_alpha_29,1145726.391240073,0.6243482699412175,10.946562141180038,0.5476020124791341,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
323,mipt_alpha_290,1205834.8409894283,0.5231620683044397,29.5398086309433,0.5265354050842086,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags_gl,BaselineMean
324,mipt_alpha_291,959058.8581395826,0.606875571481683,13.533943891525269,0.5540839584576109,LightAutoML,LightAutoML,NeuralProphet,OLS
325,mipt_alpha_292,1401114.8720244176,0.7893087610616554,13.521164655685425,0.5598411607488119,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,OLS
326,mipt_alpha_293,1512640.7243493083,0.602733519475111,13.392584025859833,0.5269758730708033,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,NeuralProphet,BaselineMean
327,mipt_alpha_294,2918546.9492828106,0.8142008068478286,18.03741008043289,0.5614736084852665,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,OLS
328,mipt_alpha_295,959147.0728350268,0.7621830094446672,15.766333043575289,0.5550334079335038,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,NeuralProphet_gl,OLS
329,mipt_alpha_296,1765718.5375342243,0.723601257641409,13.588094711303713,0.5769747017134638,CatBoostAutoRegressivePipelineEtna_30lags_gl,CatBoostAutoRegressivePipelineEtna_30lags_gl,LSTNetTuningObjective_gl,OLS
330,mipt_alpha_297,1853744.558402802,0.7392869129215486,12.649565935134888,0.5522676484480968,Prophet,Prophet,NeuralProphet,OLS
331,mipt_alpha_298,825370.5603666755,0.8132612800093617,33.18448066711426,0.5428306009034662,CatBoostAutoRegressivePipelineEtna_3lags_gl,CatBoostAutoRegressivePipelineEtna_3lags_gl,LSTNetTuningObjective_gl,BaselineMean
332,mipt_alpha_299,1718907.7631938253,0.7206279141030778,12.45867758989334,0.5612976776103935,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostAutoRegressivePipelineEtna_30lags,TFTTuningObjective_gl,OLS
333,mipt_alpha_3,767274.366531295,0.8061290550275999,31.72522485256195,0.5688205042951189,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,BaselineMean
334,mipt_alpha_30,1430872.6513956438,1.0188669292932988,29.06563580036164,0.6117207122591202,CatBoostAutoRegressivePipelineEtna_30lags_gl,CatBoostAutoRegressivePipelineEtna_30lags_gl,CatBoostAutoRegressivePipelineEtna_30lags_gl,BaselineMean
335,mipt_alpha_300,1772849.813018576,1.0582915352909177,12.73968368768692,0.5865504569238349,CatBoostDirectPipelineEtna_3lags,CatBoostDirectPipelineEtna_3lags,Prophet,OLS
336,mipt_alpha_301,1890038.6205916533,0.9120923556122988,12.769652903079988,0.5758497571611767,LightAutoML_mult_gl,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,OLS
337,mipt_alpha_302,679431.8612958918,0.860006567589522,19.50195729732513,0.550170439828784,Prophet,Prophet,CatBoostDirectPipelineEtna_30lags_gl,OLS
338,mipt_alpha_303,1131710.0148147494,0.6171187060646384,17.731240391731262,0.5414540050267298,NeuralProphet,NeuralProphet,NeuralProphet,OLS
339,mipt_alpha_304,1139189.990068382,1.4649300311414868,26.038607954978943,0.6190985504270401,CatBoostAutoRegressivePipelineEtna_30lags_gl,Prophet,LSTNetTuningObjective_gl,OLS
340,mipt_alpha_305,1119608.0905173917,0.6381028269287901,12.96408325433731,0.5461330638373789,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_30lags,CatBoostAutoRegressivePipelineEtna_30lags,BaselineMean
341,mipt_alpha_306,1763852.9299961491,0.7855447332183408,26.40414535999298,0.5548227031288608,LightAutoML_mult_gl,CatBoostAutoRegressivePipelineEtna_30lags,TFTTuningObjective_gl,OLS
342,mipt_alpha_307,1561454.4509219602,0.6453972847226304,13.086949288845062,0.5386607137045878,NeuralProphet,NeuralProphet,NeuralProphet,OLS
343,mipt_alpha_308,1564669.0680600803,1.0164731969463925,16.40973389148712,0.5810206368368285,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,Prophet,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,OLS
344,mipt_alpha_309,3668454.810799773,1.473386491691651,45.64921259880066,0.6167574035275564,CatBoostAutoRegressivePipelineEtna_3lags_gl,CatBoostAutoRegressivePipelineEtna_3lags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags,BaselineMean
345,mipt_alpha_31,2433849.933884996,0.7457501124167445,13.514262437820436,0.5549295017653154,Prophet,Prophet,TFTTuningObjective_gl,BaselineMean
346,mipt_alpha_310,960680.9915304872,0.9734353983081396,31.211519241333008,0.586507463763507,CatBoostAutoRegressivePipelineEtna_3lags,CatBoostAutoRegressivePipelineEtna_3lags,NeuralProphet_gl,BaselineMean
347,mipt_alpha_311,1179774.048821214,0.6036770231513726,16.00114405155182,0.535557228566027,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,TFTTuningObjective_gl,BaselineMean
348,mipt_alpha_312,1908764.9783207988,0.6083821486391486,12.662214040756226,0.5257649693396633,NeuralProphet_gl,NeuralProphet_gl,NeuralProphet_gl,OLS
349,mipt_alpha_313,1659211.1076966668,0.762228115379091,15.760523080825806,0.5671699303313202,LightAutoML_mult_gl,LightAutoML_mult_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,OLS
350,mipt_alpha_314,2665848.0564533304,0.65365683994922,29.77868020534516,0.5300074023567451,LightAutoML,LightAutoML,LSTNetTuningObjective_gl,BaselineMean
351,mipt_alpha_315,1306395.2150800307,1.346960621188512,22.454898059368134,0.615421522049244,NeuralProphet_gl,CatBoostAutoRegressivePipelineEtna_horizonlags,Prophet,OLS
352,mipt_alpha_316,1788959.138824585,0.6142901388181989,17.131701111793518,0.5439898014214014,DeepARTuningObjective_gl,DeepARTuningObjective_gl,DeepARTuningObjective_gl,BaselineMean
353,mipt_alpha_317,1732821.471482853,1.0268424462888828,19.28171068429947,0.5881393128656659,CatBoostAutoRegressivePipelineEtna_30lags_gl,CatBoostAutoRegressivePipelineEtna_30lags_gl,TFTTuningObjective_gl,OLS
354,mipt_alpha_318,1375181.0563907577,0.6828415411959565,17.86843091249466,0.5455763736691386,DeepARTuningObjective_gl,DeepARTuningObjective_gl,NeuralProphet,BaselineMean
355,mipt_alpha_319,1418069.2460384294,0.5880800500348935,12.77911514043808,0.5371338047664256,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
356,mipt_alpha_32,1631615.4728170482,0.5804861918987723,14.061777293682098,0.5240996895272965,LightAutoML_mult_gl,LightAutoML_mult_gl,CatBoostDirectPipelineEtna_30lags_gl,BaselineMean
357,mipt_alpha_320,1998042.1982330603,0.9373048505540068,16.96671098470688,0.5872400558577555,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,OLS
358,mipt_alpha_321,1523215.6610959591,0.701176560491842,14.709827303886414,0.5438655151386635,NeuralProphet,NeuralProphet,NeuralProphet,BaselineMean
359,mipt_alpha_322,1176823.173340838,0.6651007593835421,20.9642693400383,0.5487887340740876,NeuralProphet,NeuralProphet,TFTTuningObjective_gl,OLS
360,mipt_alpha_323,1198563.676726439,0.6964917984607947,18.89470666646957,0.5621498884912661,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,BaselineMean
361,mipt_alpha_324,762948.6787877675,0.9683472168919104,17.438843846321106,0.5799781012606207,TFTTuningObjective_gl,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags_gl,OLS
362,mipt_alpha_325,2044259.2396699595,0.5894244685498662,11.951713263988497,0.5350423095489022,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,OLS
363,mipt_alpha_326,2261034.5503242537,0.7966683939574135,20.728585124015808,0.5477600987219073,DeepARTuningObjective_gl,CatBoostDirectPipelineEtna_3lags,DeepARTuningObjective_gl,BaselineMean
364,mipt_alpha_327,2444108.782705058,0.7798978001980731,16.866059601306915,0.5443693452679735,DeepARTuningObjective_gl,CatBoostAutoRegressivePipelineEtna_horizonlags,TFTTuningObjective_gl,BaselineMean
365,mipt_alpha_328,2610269.098378939,0.8260352297436304,12.637852132320404,0.5741730095699707,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,OLS
366,mipt_alpha_329,1762690.783818875,0.5519076957101142,17.61583983898163,0.5371124190575012,NeuralProphet,NeuralProphet,NeuralProphet,OLS
367,mipt_alpha_33,1194181.1981236348,0.7198563261046422,13.75695914030075,0.5733742208435276,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
368,mipt_alpha_330,2386488.955338365,0.7283262286487378,19.29666399955749,0.5572366396411085,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,BaselineMean
369,mipt_alpha_331,1423771.7044863617,0.5908368913250833,14.393991231918337,0.5117240572287165,LSTNetTuningObjective_gl,NeuralProphet,TFTTuningObjective_gl,BaselineMean
370,mipt_alpha_332,1254799.2442203653,1.0018925401613392,20.79473137855529,0.5748147495394169,LightAutoML_mult_gl,CatBoostDirectPipelineEtna_30lags,LightAutoML_mult_gl,OLS
371,mipt_alpha_333,1199331.5582540135,0.8126619924218971,18.783219158649445,0.5777767085948684,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,CatBoostDirectPipelineEtna_30lags_gl,BaselineMean
372,mipt_alpha_334,803075.1826522844,0.7392820509911132,14.33318257331848,0.5523173152750562,TFTTuningObjective_gl,LightAutoML,TFTTuningObjective_gl,OLS
373,mipt_alpha_335,908842.9420840543,0.4928606483583777,13.579139113426208,0.5151776322189551,TFTTuningObjective_gl,CatBoostAutoRegressivePipelineEtna_30lags,TFTTuningObjective_gl,BaselineMean
374,mipt_alpha_336,1504537.8524237934,1.153346425207112,22.001352906227112,0.6062366670683584,Prophet,Prophet,LightAutoML_mult_gl,OLS
375,mipt_alpha_337,892395.5476715468,0.668684749552007,18.633314967155457,0.5306858852878527,DeepARTuningObjective_gl,DeepARTuningObjective_gl,CatBoostAutoRegressivePipelineEtna_3lags_gl,BaselineMean
376,mipt_alpha_338,1100475.963470352,0.6200534931500329,87.72913217544556,0.5586188713468445,LightAutoML,LightAutoML,OLS,OLS
377,mipt_alpha_339,1282759.368137298,0.7505212666577872,45.31216025352478,0.5445539523186458,LightAutoML,LightAutoML,LightAutoML,BaselineMean
378,mipt_alpha_34,2373023.0659814496,0.6251424725046165,14.130870997905731,0.540359515970257,DeepARTuningObjective_gl,DeepARTuningObjective_gl,CatBoostDirectPipelineEtna_30lags_gl,BaselineMean
379,mipt_alpha_340,1351773.039222191,0.7023841356873747,10.955862700939178,0.5633196309130216,NeuralProphet_gl,NeuralProphet,LightAutoML,BaselineMean
380,mipt_alpha_341,1683767.0174985612,1.1032514285346575,53.48998308181763,0.5839545439481643,LightAutoML_mult_gl,LightAutoML_mult_gl,TFTTuningObjective_gl,BaselineMean
381,mipt_alpha_342,2178548.267888504,1.389102762388933,24.08919781446457,0.6177598862499221,LightAutoML_mult_gl,LightAutoML_mult_gl,CatBoostDirectPipelineEtna_30lags_gl,BaselineMean
382,mipt_alpha_343,1162755.3254025544,0.5352493691655817,31.753867864608765,0.5416036013972216,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,BaselineMean
383,mipt_alpha_344,1450595.260987709,0.7725280030019154,13.171890377998352,0.5448814751396678,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,OLS
384,mipt_alpha_345,1487404.1494308128,0.6096994133821303,14.987298846244812,0.5469512808904715,Prophet,Prophet,Prophet,OLS
385,mipt_alpha_346,1796474.7057991102,0.6788195001097319,19.706231355667114,0.5441316976492299,LightAutoML,LightAutoML,CatBoostDirectPipelineEtna_horizonlags,BaselineMean
386,mipt_alpha_347,634487.80143987,0.5234277953153001,14.139102399349213,0.4944703455546604,CatBoostAutoRegressivePipelineEtna_3lags_gl,BaselineMean,LSTNetTuningObjective_gl,BaselineMean
387,mipt_alpha_348,572217.9836391023,0.7336395215195158,23.484617471694943,0.5531485629458495,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,DeepARTuningObjective_gl,BaselineMean
388,mipt_alpha_349,2151436.7938696225,0.7167897932436795,22.83089756965637,0.5588261105725256,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,BaselineMean
389,mipt_alpha_35,1802335.415656032,0.5475891201175922,9.696096926927568,0.5333478893647384,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,BaselineMean
390,mipt_alpha_350,1056992.2862764893,1.0056005498898064,21.55212014913559,0.5858523569950931,LightAutoML_mult_gl,Prophet,LightAutoML_mult_gl,OLS
391,mipt_alpha_351,879725.4786352388,0.5111331963453591,18.1043341755867,0.5114345444032202,TFTTuningObjective_gl,Prophet,TFTTuningObjective_gl,OLS
392,mipt_alpha_352,2649010.7139866385,0.8008429061797404,20.353494584560394,0.5747938476948089,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,OLS
393,mipt_alpha_353,1683488.0775532683,0.5843324903339884,13.79723995923996,0.541305910495913,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
394,mipt_alpha_354,1023781.7047320196,0.5449143861599883,8.779153972864151,0.5444637798524048,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,TFTTuningObjective_gl,OLS
395,mipt_alpha_355,1196290.4926145657,0.600453328882045,16.784831881523132,0.5303156088371227,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,BaselineMean
396,mipt_alpha_356,764251.1168457655,0.3365393210773003,15.256179869174955,0.5268849958012415,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,BaselineMean
397,mipt_alpha_357,1372798.7528199465,0.7286699410567954,19.707614183425903,0.5503055172280742,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags,LightAutoML_mult_gl,BaselineMean
398,mipt_alpha_358,1222261.1623773377,0.6524310742839949,11.533258110284804,0.5500949167532159,LightAutoML_mult_gl,LightAutoML,LightAutoML_mult_gl,OLS
399,mipt_alpha_359,1029464.6507462022,0.6260112345982316,15.20729511976242,0.5234274470453673,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,BaselineMean
400,mipt_alpha_36,1424402.2658785684,0.7867860275428396,13.952657580375671,0.5731476015676412,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,OLS
401,mipt_alpha_360,2267133.571814418,0.978488204281068,17.993606626987457,0.5666450456346248,DeepARTuningObjective_gl,DeepARTuningObjective_gl,OLS,BaselineMean
